District,Age,Obese(%),Cholesterol(%),PM2.5,NO2,SO2,Population_Density,Sleep_Hours,NDVI
Hamirpur,50.142857142857146,17.751020408163264,25.151020408163266,46.851020408163265,18.710204081632654,10.051020408163266,806.0816326530612,7.775510204081633,0.5352040816326531
Kangra,48.265306122448976,16.49795918367347,23.718367346938777,60.71224489795919,24.177551020408163,13.808163265306122,1507.2857142857142,7.8,0.3059795918367347
Kinnaur,49.59183673469388,18.808163265306124,26.085714285714285,36.695918367346934,14.448979591836734,7.0632653061224495,795.9591836734694,7.812244897959184,0.7392857142857143
Kinnaur,49.59183673469388,18.808163265306124,26.085714285714285,36.695918367346934,14.448979591836734,7.0632653061224495,795.9591836734694,7.812244897959184,0.7392857142857143
Kinnaur,49.59183673469388,18.808163265306124,26.085714285714285,36.695918367346934,14.448979591836734,7.0632653061224495,795.9591836734694,7.812244897959184,0.7392857142857143
Kullu,46.36,16.02,22.654,65.5,26.448,14.65,1482.06,7.79,0.2314
Lahul&Spiti,49.05781075366749,17.76707138976489,24.851513048560914,50.75349914059486,20.37397981912958,10.627927902814964,1008.4690355510502,7.7859089403278094,0.4940044816286554
Lahul&Spiti,49.2266129749524,18.421993781119706,25.685363422977293,41.4835896867612,16.353247374877125,8.31467221867365,871.918196948284,7.807638761940814,0.653269593205741
Mandi,52.12,19.072,26.97,49.31,19.652,9.72,812.88,7.722,0.5455599999999999
Shimla,49.285714285714285,17.714285714285715,25.614285714285714,57.31428571428572,21.985714285714284,12.381632653061226,842.5510204081633,7.785714285714286,0.3570816326530612
Sirmaur,47.12244897959184,17.575510204081635,23.56122448979592,33.13673469387755,13.46938775510204,6.697959183673469,800.0204081632653,7.781632653061225,0.7632040816326531
Solan,48.59183673469388,17.008163265306123,24.163265306122447,70.02448979591837,28.377551020408163,15.369387755102041,1521.8367346938776,7.8979591836734695,0.17981632653061225
Una,45.2,17.604,24.49,39.492,16.016,8.036,795.96,7.94,0.66836
Anantnag,48.09971863716143,17.084057491695393,24.014604757630323,53.48923724389842,21.590657339721567,11.647036607550572,1059.0665254126834,7.81726121658182,0.42849604251018936
Badgam,48.98003340588951,17.578886696214575,24.72537195684488,50.70633224058646,20.415765920003015,10.812665094246189,954.3279335829496,7.807539130680593,0.48222351429806826
Bandipore,48.0336022365899,17.07397049026679,24.012052678460154,53.43404692461782,21.559702837457614,11.638356463755908,1065.801182699623,7.818228216953867,0.42952845884402024
Baramulla,48.98328287989221,17.589098794132454,24.743283934751393,50.61487161112249,20.375118393172187,10.787388441947098,953.3453009485366,7.80755748912325,0.48397774558491374
Doda,49.01101714556061,17.5111947066175,24.58944613600703,51.485296897488595,20.768927603929303,11.015249246497136,954.1954640954112,7.805940036459889,0.4675433272033639
Ganderbal,48.04988689623113,17.07659457422477,24.01298479664416,53.444932587653085,21.566131672518825,11.639908911624698,1064.142135584692,7.818006847827106,0.42931897713834155
Jammu,48.2971866236383,17.28161800737932,24.24416287234718,51.555883290923155,20.702974262440364,11.196279702526454,878.5714182172509,7.820345669889172,0.4601411866216624
Kargil,49.22346673067084,17.302273947751715,24.38016525247433,55.39661381667243,22.31678474391671,11.994814286808271,1064.833228773728,7.780563653292977,0.4032102669234365
Kathua,48.38226916358317,17.25239243088823,24.206209048866224,52.124524244667064,20.956594166032968,11.33383856981144,909.3812965019833,7.817860121787804,0.4505116892634844
Kishtwar,48.196305106179786,17.09074269287257,24.002555299687696,53.71799739358741,21.700229053985403,11.692799639561494,1050.0479900328658,7.814988407115869,0.4245320097548709
Kulgam,48.9718892949126,17.565506892737506,24.702520071611083,50.81315345803715,20.463226497174233,10.84293031203653,955.8022200262914,7.807636690350721,0.4801463250570921
Kupwara,48.991530410838585,17.596949512764017,24.756257007688077,50.56443898412574,20.35261467130813,10.772343713874182,952.3878136135849,7.807388790029772,0.484991773661725
Leh(Ladakh),48.66418237572584,17.491708632461695,24.477179243605708,50.929603086304475,20.4328009696635,10.870627478600541,1067.2857949042711,7.801720943310455,0.48281063980131206
Poonch,48.32024209784737,17.289132055286395,24.248124249177575,51.55022695182906,20.698510872430997,11.192933242582367,867.5712006142426,7.819507636401862,0.46019386542227986
Pulwama,48.997883266139546,17.573879590636462,24.71321514524732,50.8172405085219,20.4653064513645,10.839434862733908,953.7779902383022,7.80692581681643,0.48023988703938836
Rajouri,48.31143760696197,17.2870437952054,24.247113637295648,51.5445093692022,20.696969697054207,11.192016998187036,870.8967819188503,7.819833074642726,0.4603059557849686
Ramban,48.97132163937056,17.546196647363534,24.66740816434978,51.0054530528865,20.54895178334293,10.894845369043864,957.2548599522061,7.807433121765359,0.4764981097329992
Reasi,48.34365931117685,17.282116167625308,24.236878188262327,51.69104609010853,20.76606108522311,11.224712401473827,876.9277659829594,7.8190112597572625,0.45781650521377026
Samba,48.29614006179491,17.273905399850005,24.23799704666082,51.631819274653736,20.736443072157826,11.21640341894481,887.8913337466936,7.820408840212549,0.4588740692626888
Shupiyan,48.980102796229986,17.570987363128946,24.711014835730335,50.785873421030075,20.451188859031987,10.834113467529706,954.9274084940591,7.807445603149287,0.48071643662014335
Srinagar,48.99776903967353,17.580702207677316,24.72585372043811,50.74866656863263,20.434582894145763,10.821007926650553,953.3776863434734,7.807003698363792,0.4815431437485604
Udhampur,48.93134852504509,17.521762418615783,24.634172730365375,51.121986189103225,20.597024690776163,10.934288611826815,963.3915002534719,7.808307039163715,0.4741116900825277
Bokaro,49.46938775510204,17.977551020408164,25.563265306122446,61.68979591836735,24.695918367346938,13.902040816326531,1488.9183673469388,7.855102040816326,0.3099591836734694
Chatra,49.30612244897959,17.489795918367346,25.181632653061225,49.07142857142857,20.453061224489797,9.746938775510204,796.1836734693877,7.76530612244898,0.5520204081632654
Deoghar,46.61224489795919,16.836734693877553,22.50408163265306,63.97142857142857,26.589795918367347,13.73469387755102,1455.3265306122448,7.86734693877551,0.28420408163265304
Dhanbad,48.673469387755105,17.540816326530614,24.33061224489796,64.08163265306122,25.546938775510203,14.575510204081633,1491.3061224489795,7.8591836734693885,0.2550204081632653
Dumka,45.06122448979592,16.836734693877553,22.689795918367345,43.06122448979592,17.946938775510205,8.724489795918368,805.3877551020408,7.914285714285715,0.6141020408163266
Garhwa,49.63265306122449,17.26734693877551,25.408163265306122,50.77346938775511,19.97142857142857,10.410204081632653,794.1836734693877,7.7673469387755105,0.511
Giridih,48.55102040816327,17.251020408163264,23.953061224489797,63.75714285714285,24.761224489795918,13.957142857142857,1513.204081632653,7.679591836734694,0.2990204081632653
Godda,50.857142857142854,18.918367346938776,26.148979591836735,61.01632653061225,24.057142857142857,14.146938775510206,1491.3265306122448,7.726530612244899,0.3006938775510204
Gumla,48.0,17.883673469387755,23.60408163265306,66.55918367346939,25.20612244897959,14.73469387755102,1508.1836734693877,7.783673469387755,0.2313469387755102
Hazaribagh,51.816326530612244,17.930612244897958,24.324489795918367,45.99183673469388,18.146938775510204,8.918367346938776,803.1632653061224,7.791836734693878,0.6010408163265306
Jamtara,49.06122448979592,19.06122448979592,25.555102040816326,51.90816326530612,19.485714285714284,10.293877551020408,787.4285714285714,7.812244897959184,0.5035102040816327
Khunti,45.69387755102041,16.051020408163264,22.075510204081635,60.05102040816327,24.8,12.63469387755102,1502.591836734694,7.781632653061225,0.34983673469387755
Kodarma,50.01009645568305,17.716505341514704,24.889388908203713,59.148170424121396,23.492458908149626,12.4276493829797,1369.0168936017203,7.785551735135546,0.3699574819554339
Latehar,48.08,17.052,24.715999999999998,61.074,24.156,12.66,1485.64,7.7,0.32098
Lohardaga,49.48,17.958,24.284000000000002,35.662,14.25,6.898,787.04,7.68,0.7378
Pakur,47.64,16.816,23.331999999999997,50.772,20.444000000000003,11.18,806.1,7.796,0.46572
Palamu,48.48,17.69,24.464000000000002,72.498,29.998,16.048,1475.0,7.68,0.13083999999999998
Pashchimisinghbhum,47.06855291557908,16.92172793182825,23.269466654927378,52.26058144653999,20.708189467489905,11.069364165001994,1109.1826433850756,7.789923848399826,0.4624129365545226
Purbisinghbhum,48.251724445855835,17.18841369102676,24.03276440855754,53.47325965379383,21.432095609885568,11.547038834839778,1228.0749942442337,7.81078628534643,0.43790816090574197
Ramgarh,49.04,17.994,24.694000000000003,39.1,15.424000000000001,8.12,796.52,7.776,0.66542
Ranchi,48.56,16.476,23.612,40.711999999999996,15.932,8.107999999999999,802.6,7.78,0.6354
Sahibganj,52.89795918367347,18.089795918367347,26.014285714285716,34.751020408163264,13.13469387755102,6.379591836734694,804.5102040816327,7.7306122448979595,0.7537959183673469
Saraikela-Kharsawan,48.11792037891169,17.09543214377425,23.904561043520143,52.7048259440307,21.150030422669953,11.302797967288535,1209.4888473998399,7.80558741736862,0.45130444634745803
Simdega,45.40816326530612,17.051020408163264,23.332653061224487,50.74285714285715,19.832653061224487,10.985714285714284,759.8979591836735,7.826530612244898,0.48820408163265305
Bagalkot,49.224489795918366,19.128571428571426,25.812244897959182,60.3530612244898,24.2,13.210204081632652,1530.734693877551,7.771428571428571,0.30481632653061225
Bangalore,49.423883666579144,17.49853740591566,25.18247228438737,54.54046042540518,21.593415466135376,11.892553723003934,956.7982746189646,7.808342917676031,0.4283192917621847
Bangalorerural,48.74263235379507,17.120307586301397,24.54759684588176,49.660004178419186,19.747297572133583,10.601547218250507,807.0830014590757,7.82064174953783,0.5078268905210173
Belgaum,50.3469387755102,17.8,24.648979591836735,70.24489795918367,28.928571428571427,14.679591836734692,1928.0204081632653,7.83469387755102,0.19428571428571428
Bellary,51.40816326530612,17.514285714285716,24.218367346938777,42.18163265306123,17.075510204081635,8.587755102040816,775.4285714285714,7.683673469387755,0.6383265306122449
Bidar,50.97959183673469,18.29591836734694,25.66122448979592,65.66530612244898,26.775510204081634,14.312244897959182,1461.2857142857142,7.775510204081633,0.23730612244897958
Bijapur,48.41414141414141,18.215151515151515,25.268686868686867,35.00303030303031,13.92020202020202,6.86969696969697,776.1212121212121,7.793939393939394,0.7421919191919192
Chamrajnagar,49.994963968025225,17.608956035747504,25.18408681579721,59.40340336993018,23.825916020384664,12.906013769933262,1147.5388509203688,7.809514724982154,0.3467516108232629
Chikballapura,48.6750211999466,17.28212764107261,24.145644490235135,53.364063151470205,20.847861404448302,11.529580347480781,920.1698752568972,7.839640324558325,0.45026469969753263
Chikmagalur,48.55387703002735,17.639016889321212,25.033178918717724,57.22504637941129,22.93980955430606,12.347463946268007,1277.592347150323,7.81656905075624,0.37941859605503386
Chitradurga,48.285714285714285,17.142857142857142,24.818367346938775,44.734693877551024,18.70408163265306,9.255102040816327,805.6530612244898,7.785714285714286,0.5614285714285715
Dakshinakannada,49.35070291117754,18.266740425873966,25.390957681065522,57.79450204827054,23.26560686581994,12.335642365594369,1286.1790118335944,7.864187005984191,0.3704371629524037
Davanagere,51.12244897959184,17.99591836734694,26.175510204081633,36.53877551020408,14.346938775510203,7.220408163265306,819.6734693877551,7.7306122448979595,0.7400816326530613
Dharwad,48.795918367346935,30.3265306122449,33.42857142857143,70.9265306122449,28.816326530612244,14.853061224489794,2093.4897959183672,6.891836734693877,0.18910204081632653
Gadag,50.63265306122449,18.746938775510205,26.763265306122452,55.7,23.228571428571428,12.191836734693878,1497.2244897959183,7.848979591836735,0.37879591836734694
Gulbarga,50.973558649622085,18.346148260152663,25.497196785021497,50.156501985176234,20.295157458187518,10.785369994715001,943.2287639399525,7.776797058844345,0.48589402109624086
Hassan,50.326530612244895,17.67142857142857,25.90408163265306,69.21836734693878,27.616326530612245,15.33265306122449,1521.4897959183672,7.753061224489795,0.18912244897959182
Haveri,40.16326530612245,15.816326530612244,21.375510204081635,66.98367346938775,26.679591836734694,15.018367346938774,1478.8979591836735,7.871428571428571,0.23140816326530614
Kodagu,55.83673469387755,20.3,29.044897959183675,42.43877551020408,16.70408163265306,8.587755102040816,793.4285714285714,7.759183673469387,0.6271224489795918
Kolar,46.857142857142854,16.66938775510204,23.481632653061222,50.09591836734693,18.942857142857143,10.373469387755103,794.2448979591836,7.83265306122449,0.5343265306122449
Koppal,45.69387755102041,16.432653061224492,23.5734693877551,47.69183673469388,17.369387755102043,10.312244897959184,820.9591836734694,7.857142857142857,0.5205510204081633
Mandya,45.16,16.65,23.366,50.5,20.514,10.96,807.22,7.837999999999999,0.46854
Mysore,49.926948056188984,18.030239785820918,25.491512798723242,56.21518683748085,22.49685307643793,12.02498453760364,1075.6019702680792,7.831079952586665,0.3978537276054907
Raichur,50.44,17.25,24.578000000000003,50.86,19.608,10.618,795.9,7.81,0.46726
Ramanagara,52.48,17.974,26.954,51.21,20.706,11.274000000000001,828.52,7.782,0.47954
Shimoga,46.048103251189644,18.73624589693093,25.026117955167404,57.648734307535605,22.99824576392112,12.519634434171223,1331.7432058929433,7.715900273527842,0.37916135020118447
Tumkur,49.11188556421714,17.25630603725659,24.844406130916997,52.58477362106654,21.278624229113483,11.358687847027635,945.373102007055,7.80588086760313,0.4474051675576006
Udupi,44.72,17.132,23.384,66.612,26.118000000000002,15.128,1513.14,7.93,0.21652000000000002
Uttarakannada,46.55498031267021,20.604606791338025,26.4541634514224,61.36551829826982,24.67234165193847,13.317383925670914,1545.5141344073274,7.6015617131933455,0.32112785618569945
Yadgir,52.3,18.75,25.586,54.54,22.081999999999997,12.526,786.78,7.782,0.39232
Alappuzha,53.38775510204081,17.620408163265306,26.332653061224487,43.97142857142857,17.808163265306124,9.416326530612245,779.6326530612245,7.753061224489795,0.6121020408163265
Ernakulam,43.6530612244898,29.377551020408163,30.859183673469385,68.54285714285714,26.920408163265304,14.704081632653061,3023.7551020408164,7.004081632653061,0.21177551020408164
Idukki,47.06122448979592,18.087755102040816,24.446938775510205,56.28367346938776,21.402040816326533,11.979591836734693,1486.4285714285713,7.722448979591836,0.419
Kannur,49.142857142857146,17.522448979591836,24.528571428571432,49.3469387755102,20.228571428571428,10.444897959183674,795.1020408163265,7.9346938775510205,0.5104081632653061
Kasaragod,47.97959183673469,18.39183673469388,24.646938775510204,59.70816326530612,24.563265306122446,12.289795918367348,1536.204081632653,7.906122448979591,0.3379387755102041
Kollam,50.57142857142857,19.275510204081634,26.610204081632656,43.44489795918368,17.802040816326528,8.744897959183673,786.6122448979592,7.8591836734693885,0.6128163265306122
Kottayam,46.2,17.42,23.498,45.898,17.34,9.562000000000001,780.7,7.854,0.55242
Kozhikode,51.673469387755105,32.204081632653065,37.1265306122449,64.05714285714286,26.238775510204082,14.473469387755102,2764.081632653061,7.0,0.2485918367346939
Malappuram,53.28,17.512,25.921999999999997,65.304,26.304000000000002,14.405999999999999,1473.62,7.8260000000000005,0.25726
Palakkad,51.04,18.264,25.06,67.988,26.924,14.632,1479.12,7.702000000000001,0.22052
Pathanamthitta,48.76,17.3,24.096,53.446000000000005,22.18,10.847999999999999,779.8,7.78,0.46362000000000003
Thiruvananthapuram,50.92,18.21,25.066,34.176,13.744000000000002,6.822,1584.06,7.742000000000001,0.74146
Thrissur,51.7,19.688,28.528000000000002,51.23,20.535999999999998,11.172,797.04,7.747999999999999,0.46974
Wayanad,49.95918367346939,18.03061224489796,24.877551020408163,71.14489795918367,28.132653061224488,15.208163265306123,1519.0408163265306,7.877551020408164,0.17279591836734695
Lakshadweep,50.68642224737448,21.11254256434476,28.145353529638314,57.936958741812596,23.588284799455995,12.55052559809121,1483.859403881273,7.681695480021949,0.3646002370017557
Agarmalwa,48.17967305635292,17.25443359979674,23.701485925807393,55.645845370069765,21.921125038156244,12.033081192544843,1181.390795139093,7.779238626046852,0.38990145465640036
Alirajpur,50.265306122448976,18.355102040816327,24.655102040816324,48.39795918367347,19.220408163265304,10.216326530612246,791.795918367347,7.842857142857143,0.48844897959183675
Anuppur,48.55102040816327,17.922448979591838,25.489795918367346,42.067346938775515,16.818367346938775,8.89795918367347,817.7142857142857,7.755102040816326,0.6159795918367347
Ashoknagar,50.83673469387755,17.771428571428572,24.755102040816325,62.789795918367346,24.497959183673473,12.853061224489794,1497.6122448979593,7.820408163265306,0.2995714285714286
Balaghat,55.38775510204081,19.685714285714287,28.024489795918367,65.5204081632653,25.379591836734694,14.902040816326531,1474.857142857143,7.720408163265306,0.2256734693877551
Barwani,47.97959183673469,16.93673469387755,23.489795918367346,49.10612244897959,19.518367346938774,10.095918367346938,815.5102040816327,7.751020408163265,0.516795918367347
Betul,46.59183673469388,16.134693877551022,23.508163265306123,53.51020408163265,20.59591836734694,10.985714285714284,156.48979591836735,7.779591836734694,0.4385102040816326
Bhind,49.16326530612245,16.134693877551022,22.8,48.344897959183676,19.836734693877553,9.995918367346938,792.0816326530612,7.830612244897959,0.5456122448979591
Bhopal,49.63265306122449,17.76938775510204,24.802040816326528,36.64489795918367,14.236734693877551,7.2326530612244895,861.5918367346939,7.761224489795919,0.7197142857142856
Burhanpur,45.775510204081634,15.612244897959183,21.069387755102042,65.36326530612246,25.44081632653061,14.357142857142858,1491.8775510204082,7.744897959183674,0.25114285714285717
Chhatarpur,49.38775510204081,17.785714285714285,24.628571428571426,64.70816326530611,25.851020408163265,13.748979591836736,1506.1632653061224,7.681632653061224,0.246734693877551
Chhindwara,49.38775510204081,18.59387755102041,24.236734693877548,40.48367346938775,15.99387755102041,8.512244897959183,776.7142857142857,7.777551020408164,0.6385714285714286
Damoh,46.673469387755105,16.526530612244898,24.39183673469388,37.5265306122449,14.340816326530613,6.9734693877551015,801.3673469387755,7.895918367346939,0.7071836734693878
Datia,47.08163265306123,17.714285714285715,24.379591836734694,43.44489795918368,17.159183673469386,8.63469387755102,814.9591836734694,7.8591836734693885,0.6180408163265306
Dewas,45.265306122448976,16.083673469387755,22.39183673469388,45.724489795918366,18.442857142857143,9.157142857142857,830.0408163265306,7.7122448979591836,0.5889795918367347
Dhar,48.46938775510204,17.791836734693877,24.48775510204082,64.34489795918367,25.026530612244898,14.279591836734696,1528.2857142857142,7.795918367346939,0.23995918367346936
Dindori,50.0,17.928571428571427,25.797959183673466,69.88571428571429,28.571428571428573,14.746938775510204,1470.1224489795918,7.791836734693878,0.19122448979591836
Eastnimar,46.6781195336214,17.047804317573476,23.11342814116592,52.909678885358204,21.011889203346268,11.058462854622283,998.759444125273,7.786395132841147,0.4592390963143622
Guna,46.87755102040816,16.353061224489796,23.359183673469385,53.21224489795919,21.348979591836734,11.475510204081631,788.8163265306123,7.828571428571429,0.42830612244897964
Gwalior,44.44897959183673,15.416326530612244,22.13469387755102,48.6530612244898,18.655102040816328,10.19591836734694,445.16326530612247,7.783673469387755,0.5218775510204081
Harda,48.244897959183675,17.910204081632653,25.236734693877548,53.057142857142864,21.075510204081635,10.946938775510203,824.265306122449,7.777551020408164,0.4583877551020409
Hoshangabad,51.816326530612244,18.49591836734694,25.151020408163266,54.51428571428571,21.84285714285714,11.157142857142858,807.530612244898,7.822448979591837,0.4317142857142857
Indore,48.142857142857146,18.661224489795917,23.751020408163264,40.33265306122449,16.071428571428573,8.110204081632652,830.6530612244898,7.865306122448979,0.6550612244897959
Jabalpur,47.53061224489796,18.010204081632654,24.279591836734696,72.75714285714285,28.014285714285716,16.073469387755104,1212.4285714285713,7.871428571428571,0.12922448979591836
Jhabua,48.42857142857143,16.32857142857143,23.297959183673466,36.81836734693877,14.683673469387756,7.593877551020409,793.795918367347,7.830612244897959,0.6921632653061224
Katni,48.51020408163265,18.65714285714286,24.9265306122449,52.42040816326531,20.759183673469387,11.148979591836733,787.6734693877551,7.812244897959184,0.4739795918367347
Mandla,50.42,17.817999999999998,25.535999999999998,65.476,26.541999999999998,14.505999999999998,1530.02,7.734,0.24708
Mandsaur,49.4,17.686,24.2,69.202,26.662,15.092,1492.38,7.816,0.1816
Morena,50.66,19.276,26.534000000000002,53.792,21.408,11.2,813.9,7.7620000000000005,0.45938
Narsimhapur,49.86008748220396,18.571162691092603,25.468213436862683,51.40283131525914,20.476392571453,10.968771059786848,882.0866181873779,7.807739863566988,0.47596622342599415
Neemuch,49.48,18.776,26.182,47.302,19.694000000000003,9.97,819.06,7.746,0.53932
Panna,49.96,18.038,25.322,34.098,12.835999999999999,6.292000000000001,793.52,7.824,0.7697200000000001
Raisen,48.38,18.084,24.516,39.138000000000005,15.974,7.55,808.88,7.8,0.70006
Rajgarh,46.92,16.394000000000002,23.002,41.553999999999995,16.098,8.31,792.38,7.816,0.62514
Ratlam,47.8,16.706,23.061999999999998,67.21600000000001,26.738000000000003,14.54,1491.58,7.827999999999999,0.21777999999999997
Rewa,50.98,18.362000000000002,25.54,55.718,23.308000000000003,12.238,788.5,7.73,0.36622
Sagar,51.183673469387756,19.542857142857144,27.13061224489796,50.95918367346939,21.914285714285715,10.712244897959183,799.8979591836735,7.7877551020408164,0.4791020408163265
Satna,48.6530612244898,18.918367346938776,24.414285714285715,55.92448979591837,22.491836734693877,11.748979591836736,784.8571428571429,7.812244897959184,0.4174489795918367
Sehore,45.755102040816325,17.781632653061223,23.261224489795918,52.093877551020405,21.23469387755102,10.718367346938777,796.734693877551,7.906122448979591,0.47153061224489795
Seoni,52.83673469387755,18.708163265306123,27.29591836734694,52.12653061224489,20.138775510204084,11.551020408163266,791.530612244898,7.79795918367347,0.4601224489795918
Shahdol,44.816326530612244,16.520408163265305,21.29387755102041,62.44081632653061,24.63877551020408,13.057142857142857,1515.0,7.748979591836735,0.32248979591836735
Shajapur,47.97959183673469,17.634693877551022,23.824489795918367,59.89387755102041,23.779591836734696,13.16734693877551,1495.530612244898,7.753061224489795,0.31416326530612243
Sheopur,47.44897959183673,17.961224489795917,24.29591836734694,48.68979591836735,19.29795918367347,10.042857142857143,798.8367346938776,7.944897959183674,0.5184897959183674
Shivpuri,52.755102040816325,18.159183673469386,26.587755102040816,58.24897959183673,23.614285714285714,12.269387755102041,1519.6326530612246,7.8061224489795915,0.370469387755102
Sidhi,53.142857142857146,17.773469387755103,25.518367346938778,62.704081632653065,24.942857142857143,13.56530612244898,1532.4897959183672,7.7,0.2796530612244898
Singrauli,52.51020408163265,18.14081632653061,27.33469387755102,35.804081632653066,14.312244897959182,6.112244897959184,786.0,7.877551020408164,0.7445306122448979
Tikamgarh,46.56,15.592,22.564,63.708,26.166,13.806,1480.32,7.808,0.2874
Ujjain,48.86,17.746,24.281999999999996,46.72,18.85,10.47,802.38,7.704,0.5145000000000001
Umaria,46.24,15.696,22.511999999999997,63.434,25.604,13.804,1519.36,7.876,0.32854
Vidisha,49.53061224489796,19.206122448979592,25.816326530612244,46.442857142857136,19.375510204081632,9.63469387755102,810.3877551020408,7.818367346938776,0.5743877551020408
Westnimar,47.76889336895182,17.190667541803567,23.353702437058594,52.355338534806,20.687132768907524,11.101124495008644,1092.8440592607121,7.784525576350606,0.45875077436713685
Ahmadnagar,49.20774983720935,28.319034493851813,33.09699104035403,56.42948178125562,22.634841073348,11.822002002614687,3688.6955217151035,7.1774069735910455,0.4137326989908896
Akola,52.265306122448976,16.82857142857143,25.114285714285714,59.642857142857146,24.646938775510204,13.540816326530612,1476.5714285714287,7.816326530612245,0.30289795918367346
Amravati,50.244897959183675,18.189795918367345,24.881632653061224,39.46326530612245,15.83061224489796,7.804081632653061,787.7142857142857,7.687755102040816,0.681204081632653
Aurangabad,53.7979797979798,30.82626262626263,37.144444444444446,68.91313131313132,27.16262626262626,15.080808080808081,2621.787878787879,7.0323232323232325,0.19984848484848486
Bhandara,51.06122448979592,19.49591836734694,25.114285714285714,67.12653061224489,27.33877551020408,15.038775510204081,1536.4489795918366,7.812244897959184,0.21765306122448982
Bid,48.448106843219364,17.976469074378564,24.95091318088924,49.79007139125619,20.045066130879086,10.373512038278047,972.3767531365271,7.801221665278506,0.5189771700487498
Buldana,48.38095857332266,17.011989579207047,23.934395330938493,53.105628006436,21.390901673065617,11.537068361710926,1089.3007698033828,7.808483276169393,0.4384532618619981
Chandrapur,47.285714285714285,17.020408163265305,22.773469387755103,48.179591836734694,20.222448979591835,10.273469387755101,797.0612244897959,7.789795918367346,0.5458979591836735
Dhule,48.714285714285715,17.720408163265304,24.522448979591836,66.98775510204082,27.087755102040816,15.161224489795918,1529.408163265306,7.753061224489795,0.20183673469387753
Garhchiroli,47.182596665198375,16.86065427883496,23.28234024839613,45.5864502595462,18.114245557514298,9.35636572396025,799.526345216433,7.808964699638907,0.5781209848456117
Gondiya,50.491472313588105,20.01325659876538,26.2412214578034,60.5484089217941,24.19787074444437,13.191402813231809,1534.7810814698169,7.7275521760229005,0.32750491523079955
Hingoli,44.55102040816327,15.618367346938774,20.73469387755102,40.11224489795919,15.808163265306122,7.571428571428571,792.1632653061224,7.873469387755102,0.6666122448979592
Jalgaon,48.755102040816325,17.016326530612243,24.27755102040816,41.01020408163265,16.848979591836734,8.299999999999999,781.8775510204082,7.7673469387755105,0.6581836734693877
Jalna,44.326530612244895,17.6265306122449,24.355102040816327,43.37755102040816,17.283673469387754,8.851020408163265,796.3877551020408,7.887755102040816,0.6196938775510203
Kolhapur,47.61224489795919,17.15714285714286,23.967346938775513,45.9265306122449,18.39183673469388,8.738775510204082,795.4081632653061,7.875510204081632,0.6063469387755102
Latur,52.04,18.908,26.246,36.396,15.618,7.188,798.76,7.718,0.73958
Mumbaicity,48.8926056138341,22.56690804684952,28.375153751408803,49.81875681344589,19.456317062610626,10.331132511345723,2948.9353268055625,7.479017662626441,0.5077699510474336
Mumbaisuburban,48.93158495409645,22.957852286928656,28.719227019580952,48.79145753525081,19.044962678625772,10.062567130249176,3103.6495081668963,7.45816650213866,0.5240666206715073
Nagpur,49.9,30.264,36.296,39.784,15.592,7.476,2386.86,7.01,0.6875199999999999
Nanded,48.16,17.445999999999998,24.328000000000003,49.29,19.952,10.672,784.6,7.822,0.49174
Nandurbar,41.58,16.484,21.055999999999997,65.964,27.91,14.662,1526.64,7.856,0.24642
Nashik,45.86,29.078000000000003,30.834,46.69,18.78,9.71,2086.78,7.09,0.5699799999999999
Osmanabad,51.48,18.567999999999998,25.62,57.478,22.68,12.4,1498.2,7.792000000000001,0.39314
Palghar,47.42,17.344,23.39,42.382,15.414000000000001,8.488,814.52,7.846,0.6355000000000001
Parbhani,46.74,17.195999999999998,24.694000000000003,55.742,22.406,11.864,813.08,7.7620000000000005,0.43138000000000004
Pune,49.86,30.622000000000003,34.982,68.494,27.921999999999997,14.38,5919.36,7.037999999999999,0.24309999999999998
Raigarh,48.36,17.112000000000002,23.618000000000002,55.263999999999996,21.3,11.89,808.92,7.7860000000000005,0.4164
Ratnagiri,45.82,16.227999999999998,22.125999999999998,57.968,24.298000000000002,12.384,1555.44,7.806,0.36817999999999995
Sangli,48.183673469387756,17.453061224489797,24.914285714285715,50.04081632653061,20.159183673469386,10.216326530612246,809.9183673469388,7.853061224489796,0.5026938775510205
Satara,48.714285714285715,17.43673469387755,24.2,42.82448979591837,17.451020408163266,7.736734693877551,794.6530612244898,7.726530612244899,0.666734693877551
Sindhudurg,52.755102040816325,17.238775510204082,26.263265306122452,36.05918367346939,14.263265306122449,6.802040816326531,787.9591836734694,7.889795918367348,0.7299795918367347
Solapur,47.3469387755102,17.50204081632653,23.59591836734694,53.402040816326526,21.410204081632653,10.83061224489796,793.9591836734694,7.846938775510204,0.4511020408163265
Thane,50.44,30.55,35.5,45.211999999999996,18.132,8.906,6078.36,7.022,0.58038
Wardha,46.93877551020408,17.479591836734695,24.761224489795918,54.76326530612245,23.146938775510204,11.377551020408163,785.2244897959183,7.916326530612245,0.41914285714285715
Washim,49.755102040816325,17.920408163265307,24.414285714285715,53.593877551020405,21.548979591836737,11.863265306122448,786.204081632653,7.812244897959184,0.413
Yavatmal,48.795918367346935,17.724489795918366,23.587755102040816,43.7469387755102,16.951020408163266,9.29795918367347,801.6530612244898,7.7673469387755105,0.6060204081632653
Bishnupur,49.63265306122449,16.618367346938776,24.332653061224487,35.22857142857143,14.159183673469387,6.459183673469388,807.1428571428571,7.79795918367347,0.7476530612244897
